userid,movieid,rating
126442,1961,4.5
52934,4621,1.5
38086,43871,3.0
68144,3755,2.0
90298,8985,3.0
107904,3425,4.0
70340,7324,3.5
119604,1027,1.5
125251,50,4.0
54373,111362,3.5
162621,3155,3.5
171335,8132,4.5
54066,109487,5.0
94446,2176,4.0
7940,64614,5.0
75158,4262,5.0
91552,3527,5.0
91819,34150,1.0
33173,3114,4.0
18220,1199,3.0
92065,277566,3.5
144894,1721,4.0
104102,1688,3.5
90933,111,5.0
118761,1393,2.0
138225,65982,3.5
151714,2871,2.0
15279,99217,2.0
90950,8014,4.0
2854,101864,3.5
85977,2686,4.0
65821,161,4.0
102929,1073,3.0
23525,2791,4.0
95413,3006,4.0
119624,6365,3.0
59684,260,3.5
21011,1995,1.5
48599,7451,3.5
162082,1073,3.0
151764,292,4.0
50660,168060,2.0
75620,74228,4.5
109302,6659,3.0
31154,49772,4.0
121819,1960,3.0
146109,6377,2.0
43241,7367,2.5
92481,1527,3.5
173979,6200,2.5
147665,318,4.5
119212,3114,4.5
181559,78410,3.0
1668,4862,3.5
47557,37382,2.5
9721,1292,4.0
183765,5178,2.0
99084,44929,3.0
94082,141,3.0
94784,45179,3.5
187226,1777,3.0
46613,52885,3.5
59624,3863,3.0
17437,2580,4.0
196549,3101,4.0
97713,74685,2.5
93701,74545,4.5
186181,5989,4.0
33676,2571,4.0
20949,84152,5.0
117468,8798,3.0
6200,260,3.5
55039,6539,4.5
10870,3408,4.5
124504,102125,2.5
40102,125,5.0
90555,1250,3.0
150625,26131,3.5
132423,209471,0.5
149465,3013,3.0
103966,7438,4.0
178206,4306,5.0
113517,60040,2.5
26862,783,4.0
125507,648,4.0
73764,3981,3.0
8568,30810,4.0
108520,6754,3.0
108588,2528,2.0
134472,1950,5.0
38847,3633,4.0
169493,4916,4.5
28915,6857,3.5
74009,4873,2.0
173085,350,4.0
199570,924,2.5
13611,1097,4.0
108966,3033,4.5
53444,1367,3.5
151106,153,3.0
16121,1247,3.5
78658,780,5.0
113864,113252,3.5
185624,474,5.0
87640,47610,4.5
18986,589,3.0
140432,2694,4.0
176504,53993,3.5
64366,200054,4.0
25411,122922,4.0
171734,6383,2.0
196750,1259,3.0
115285,952,3.0
166729,2261,4.0
12679,53125,3.5
140095,1073,3.0
32025,201811,3.0
30419,374,2.5
45784,3409,3.5
163927,4007,4.0
169421,34319,2.0
39526,260,4.0
190470,47099,4.0
43205,105217,2.5
8987,32,3.0
6866,69844,3.5
42453,33794,5.0
166357,4967,4.0
2500,7153,4.0
6203,315,4.0
168971,2640,3.0
35042,1059,3.5
78652,348,3.0
106280,10,5.0
58824,1320,3.0
134800,648,3.0
163244,587,3.0
95670,70,4.5
74011,57951,2.5
137508,81845,5.0
93334,1997,4.0
123677,4978,5.0
170752,1287,5.0
152715,4920,2.5
95961,6373,4.0
162781,1797,1.0
130083,2096,4.0
42756,78469,3.5
74225,33794,0.5
80757,356,4.0
160414,1234,5.0
199721,87232,4.0
34253,593,5.0
43499,8125,4.0
86890,3893,3.0
90016,1096,4.0
120641,8984,3.0
38378,260,5.0
41212,1580,5.0
183639,55820,5.0
113271,344,4.0
35026,27706,3.5
199989,2430,2.5
11215,1234,4.5
98744,480,3.0
105095,2,3.0
92663,4018,3.0
28392,59315,0.5
198573,337,5.0
125398,5294,4.5
26470,4973,4.0
119247,107406,3.5
116218,89470,4.0
46223,2712,4.0
23121,64037,4.0
72590,202575,3.5
109165,87529,2.5
144221,750,2.0
199215,4011,5.0
105570,353,5.0
121905,783,3.0
39447,169864,3.5
167890,2722,3.5
136702,342,4.0
24001,2193,3.0
5234,5952,5.0
116179,4103,3.5
17097,912,3.0
83894,7376,1.5
135398,33836,2.0
81118,6954,3.0
152944,3936,5.0
131579,457,4.5
93880,3504,3.5
158941,47952,4.5
99286,5445,4.0
101460,87522,3.0
165362,91529,4.5
130678,2336,4.0
112759,58025,2.5
136112,910,3.0
27676,2918,4.0
43703,1282,3.0
33792,5139,3.0
146873,48780,3.0
56005,2571,4.0
20402,207830,2.0
78458,4963,3.0
139719,161922,3.5
102468,17,4.0
96766,3949,0.5
74513,1801,5.0
120593,3160,3.5
182132,2959,4.5
146952,85367,4.0
128708,7373,2.0
135236,3623,2.5
39682,185387,3.5
62891,3255,4.5
77419,57669,5.0
169772,200818,4.5
167838,122,3.0
18179,7022,4.0
102447,913,4.0
51982,1500,4.0
54919,78218,4.5
113513,2359,3.5
93612,53322,4.5
100703,6934,4.0
72354,86833,4.5
107245,2000,4.0
104899,2501,3.5
82557,2762,3.0
71914,161,4.0
10928,11,2.5
200576,3994,4.5
100682,593,4.0
30074,2628,1.0
181430,95441,3.5
33177,1246,3.5
31630,46965,3.5
144635,8622,4.0
25784,5673,4.0
168119,7051,4.0
175277,2004,2.5
186984,1262,4.0
17989,188771,4.5
106654,1208,4.5
199822,39435,2.5
81117,51540,4.5
73796,6060,2.5
104645,1201,5.0
28177,1077,3.0
163408,149406,4.0
164331,838,3.0
26828,6356,3.0
120847,40723,4.0
17669,116797,3.5
28460,694,3.0
94830,5285,3.0
24166,35836,4.0
47650,288,1.5
20343,1947,5.0
129705,197793,2.0
23296,2710,4.0
116630,111,2.5
48864,750,3.5
180752,735,1.0
5980,6658,2.5
97428,1673,4.0
90867,48780,4.5
133387,551,2.0
5916,344,2.5
125137,134853,5.0
83377,2518,4.0
96390,1230,3.5
64800,45431,2.5
188371,337,4.0
161107,2969,3.5
80316,57669,4.0
171251,150,3.0
163096,2078,5.0
54538,4896,5.0
78138,2953,5.0
187234,96610,3.5
104930,500,5.0
90565,1302,4.0
8221,3021,2.0
139638,57368,5.0
20515,26197,5.0
145350,1733,4.0
67382,4306,5.0
26194,30749,3.5
103154,3101,4.5
24986,102194,3.0
33658,6564,4.0
18192,259,4.0
98776,1387,2.0
70000,1198,2.0
60997,5218,5.0
60469,1912,3.0
153971,6934,3.0
40967,1479,4.0
197143,2926,3.0
104832,909,4.0
159919,1352,3.0
106275,7116,4.0
148222,166946,3.5
20999,168740,3.0
196115,98809,4.0
114116,3146,2.0
11685,8949,4.0
178242,3824,3.0
28476,5989,3.5
149410,92259,4.5
30657,96829,5.0
20938,858,2.0
179767,1889,4.0
5170,2890,4.5
169619,3248,2.0
86692,1296,4.0
8386,58559,5.0
29605,1907,4.5
117579,3275,4.0
89076,2890,4.0
198721,200818,3.5
72663,4226,4.0
198876,2279,3.0
130496,135141,3.0
71140,2346,4.5
198926,3861,3.0
170958,47,4.5
35865,73017,5.0
87026,1950,4.0
160392,94780,3.0
74294,4011,4.0
20672,260,1.5
160259,3654,3.0
174041,2096,3.5
197165,3062,4.5
47298,380,3.0
72866,6942,4.0
179414,1717,3.0
17367,5349,2.5
110849,1206,4.0
18126,3299,5.0
159752,157200,3.0
59936,1784,4.0
33621,1198,5.0
57263,4816,4.5
52092,7438,3.0
184907,204,5.0
33594,5388,4.0
156096,1320,1.0
21981,2329,5.0
145553,112556,4.0
115524,8974,5.0
110372,2764,3.0
128402,1089,4.0
30662,40278,1.0
194169,1,4.0
30692,3776,3.0
60001,105,2.0
22917,3751,4.0
91860,2991,2.0
150610,2781,1.0
29724,3450,4.0
134871,2962,4.5
176254,3114,3.5
81543,608,5.0
163528,4993,4.0
141906,109487,4.0
182070,7361,4.5
9204,7045,3.5
9380,3157,3.5
95191,31485,3.5
145246,1291,3.5
84123,72737,3.0
183755,594,5.0
61874,52604,1.0
177718,2409,3.0
86543,34437,3.0
65084,2028,3.0
47199,316,4.0
103252,256,2.0
99106,2160,4.0
64226,1721,2.5
23410,79091,3.0
13029,33615,3.5
16036,91630,4.0
35383,2407,3.0
106378,78574,5.0
103404,595,4.0
17086,3623,4.0
32685,4355,4.0
38306,380,4.0
126686,8961,4.5
153980,1721,3.5
20711,838,1.0
129831,6883,3.0
52416,1499,2.0
168566,5346,3.5
49051,4226,1.0
172471,92259,5.0
8027,33164,2.0
175401,965,4.5
196150,2294,3.0
54244,76210,4.0
65008,3469,5.0
137360,356,1.0
65128,1219,3.0
125804,8366,4.5
12698,593,4.0
168259,2145,3.0
47039,2762,4.0
134546,207313,3.5
101276,2268,4.5
109627,427,2.0
133756,102194,4.0
43409,772,2.0
132777,1175,3.0
114772,139644,5.0
128689,2571,5.0
69761,52604,3.5
24986,108727,3.5
44098,2985,4.0
81460,1212,5.0
2271,117881,5.0
115028,59784,4.0
7772,3993,2.0
56699,5585,3.0
49583,5054,3.0
185938,86332,3.0
16795,4005,4.0
49291,184253,1.5
133128,103249,3.5
25800,4641,5.0
186473,235,2.0
100477,3148,4.0
171681,59421,4.5
135826,8983,3.0
79307,3980,3.5
39286,7361,4.5
38146,1193,5.0
92115,733,3.5
133222,19,3.0
149541,62644,5.0
118416,1,3.5
168839,31696,4.0
127929,292,3.0
80905,7254,4.0
147721,109848,4.0
178167,2236,3.0
70956,316,3.0
98914,1520,3.0
35808,5446,5.0
139806,608,3.0
114413,69830,3.5
69739,318,4.5
11435,784,4.0
112357,54001,5.0
171227,2858,5.0
105003,318,5.0
163773,48516,3.0
184503,1366,3.0
113458,316,5.0
41779,122399,1.5
139442,2060,3.0
114455,1732,5.0
167805,4896,4.5
133299,3555,4.0
168141,5014,5.0
67048,2328,3.5
197986,329,2.0
79917,122910,3.5
127811,3246,4.0
161575,2959,5.0
44967,356,4.0
22744,191351,1.0
174539,1374,3.5
133771,1259,5.0
17874,1029,2.0
6705,56949,3.0
94459,6196,3.0
98158,2121,3.0
4611,34,4.0
74885,2858,4.0
151257,4848,4.0
197309,2797,0.5
189838,31923,4.0
59943,110882,4.0
66254,30707,3.5
133279,183837,4.5
90075,6539,3.5
20994,7036,3.0
172549,454,4.0
33774,2369,3.5
28075,7714,3.0
138533,2078,3.5
141590,79132,2.0
41251,34,4.0
43920,924,4.0
149895,586,4.0
58900,1590,4.0
17863,282,4.0
159919,3394,2.0
149575,1892,3.0
120602,2302,3.5
94434,3669,1.0
104569,1573,5.0
72638,5418,5.0
27019,903,4.0
68214,140523,3.5
89609,231,3.0
20402,1179,3.5
197321,1589,3.0
25518,31700,2.5
140377,5955,4.0
157200,2707,3.0
123465,2320,2.0
142159,62376,3.5
197195,34,4.0
179513,2712,3.0
76562,7373,4.5
157852,182715,3.0
126233,68157,2.5
158921,432,3.0
106332,95,3.0
3204,99007,3.5
199093,2917,3.0
68947,2088,2.5
65079,134853,5.0
74560,1573,3.5
139621,81847,4.0
74791,590,3.0
18214,8983,3.5
16546,104913,5.0
97059,590,5.0
22976,128360,4.5
49973,79224,3.0
35954,344,3.0
139862,4306,5.0
184833,1089,3.5
198784,34,4.0
41757,6564,2.5
95453,1203,4.0
119266,2324,5.0
61482,1296,5.0
108030,3275,4.5
54099,5449,2.0
188254,5010,5.0
104130,166524,3.5
124072,1884,4.5
30022,61132,4.5
41468,471,3.0
43384,4623,3.0
30055,2204,4.0
73980,165,2.0
70086,441,2.0
109343,2640,2.5
170708,968,4.0
179455,1676,3.0
165398,5679,4.0
155066,8368,3.0
159337,86298,3.0
80618,103228,3.0
81466,7013,3.0
189029,8371,3.0
154229,55820,5.0
153805,6874,4.0
57635,55820,5.0
142206,858,5.0
101658,4963,4.0
97341,1407,2.5
67189,1266,4.0
80905,1801,3.5
56191,192803,4.0
104865,2038,3.0
177431,43560,4.0
126762,8957,4.0
187070,26680,4.5
111741,8368,3.0
146857,3544,2.0
87303,3147,4.0
179005,31162,4.0
120641,53996,3.5
48530,6539,5.0
162058,3506,4.0
122096,3744,4.0
109644,1912,3.5
144800,2959,5.0
137361,115680,5.0
75350,228563,3.0
30767,2716,3.5
106438,3052,3.5
113749,765,4.0
57394,2174,4.5
151909,22,2.0
69212,6888,1.5
47090,187595,3.5
45654,4437,4.0
90334,58803,4.0
59335,6617,2.0
14999,1096,3.0
85529,10,3.5
120790,52722,1.5
128592,109487,3.5
111514,25,4.0
198457,3863,4.0
96219,2712,5.0
117475,1200,4.0
67296,858,4.0
111454,950,3.5
116066,4979,3.5
56703,113573,3.0
17838,29,4.0
123177,2485,3.0
199627,4621,3.0
55533,115149,4.0
101803,4214,3.5
142568,5952,4.5
168824,111,4.0
8106,293,2.0
60153,1562,0.5
133623,5506,2.5
59846,2916,4.0
115356,93510,4.0
35895,2514,2.0
80588,3753,5.0
111045,106452,4.0
50129,1367,2.0
118334,420,3.0
152746,307,4.0
197474,61678,3.5
140315,3863,2.5
30782,6,4.0
65890,44199,3.5
91256,586,2.5
78583,6874,4.5
159649,7021,4.0
176216,1219,4.0
57618,199101,2.5
16324,68358,3.5
38457,368,2.0
163692,2018,3.0
4485,122918,4.0
5037,102407,3.0
166472,3527,4.0
72086,953,0.5
129770,2706,3.0
41729,81834,5.0
164212,1473,1.0
27409,1682,4.5
8966,4545,4.0
49792,780,3.5
108214,165,4.0
126688,1261,3.0
143550,271,3.0
123801,1304,5.0
16324,3072,3.0
142857,4144,4.5
78361,192389,4.0
164618,1377,3.0
130012,48304,3.5
200799,7153,3.5
17941,86880,3.5
161670,2940,4.0
10973,59725,2.0
195761,587,3.5
28881,260,3.0
129189,102445,5.0
131299,72378,2.0
142557,260,5.0
17757,3363,4.0
108407,2255,2.0
195612,2729,4.0
15376,141698,5.0
7802,4,1.0
129168,4223,4.5
120602,1394,5.0
57047,97921,3.0
11525,122916,3.5
196568,2929,3.0
20995,1957,4.0
76092,40491,4.0
13220,1617,4.5
109,5617,5.0
1015,2011,4.0
129660,120637,2.5
115241,277066,4.0
102585,4232,0.5
12475,59369,2.5
138768,553,2.0
99388,849,4.5
139064,942,5.0
14421,173873,4.0
186472,2335,2.0
169936,2581,2.0
62517,1387,3.0
194931,246,3.0
135007,1089,5.0
103556,180987,0.5
45267,60072,2.5
13345,200110,3.5
168894,2329,4.0
129932,164179,4.5
156429,4993,3.0
96423,3478,3.5
167473,6787,4.5
91028,1620,3.0
77342,7444,1.0
97103,2011,3.5
81897,140174,3.5
10484,6942,3.0
47429,8644,4.0
60990,157296,3.0
187738,1682,3.5
81555,50872,4.5
62892,318,3.0
17722,4029,4.0
87691,59615,2.0
104908,54286,4.0
199607,647,3.0
136527,115713,3.5
158475,112183,5.0
80957,353,3.0
54026,33166,5.0
81226,1036,4.0
11211,998,4.0
17035,93723,1.0
130476,47,5.0
172578,98961,3.5
91197,1370,1.0
151470,339,3.0
86233,93838,4.5
193923,8464,3.0
89861,173205,4.0
2071,296,5.0
183515,2594,4.0
174745,2144,4.0
85554,74458,3.0
28350,5445,4.0
106829,5014,0.5
19347,50601,4.0
106092,3397,5.0
200635,2502,4.5
198359,327,3.0
154168,4027,4.0
178001,457,4.0
67630,533,5.0
28959,1961,5.0
1401,39,4.5
59039,21,3.0
176414,2670,4.0
36604,153,3.0
141793,31410,4.5
67229,1250,3.5
148324,3556,3.5
180217,68358,3.5
725,33679,1.0
117958,318,3.0
73725,113345,4.5
137479,1198,4.5
194242,2409,3.0
89577,4158,3.0
175325,179097,3.5
171153,4148,3.0
177614,8914,2.5
194667,134853,2.5
175278,7153,3.5
39058,7153,3.0
23773,278,2.0
38905,27831,2.0
108571,292,5.0
60056,1396,3.0
98727,4242,1.0
164986,1247,5.0
94635,60072,1.5
123097,5954,3.5
58019,168252,4.0
123334,7297,3.0
157862,8361,4.0
157260,33836,1.5
20881,648,4.5
186469,743,1.0
151880,115617,4.0
96499,1092,3.5
174092,6286,4.5
73645,60684,5.0
129155,1270,5.0
73721,551,4.5
185679,24,3.0
55535,59315,3.5
101968,176371,4.0
167958,220380,2.0
109096,4306,5.0
81748,3301,4.5
3917,291483,2.5
134417,6156,3.0
41015,517,3.0
112190,160946,3.5
80353,593,5.0
85886,76093,4.5
51838,163,2.5
81229,6502,5.0
137741,7072,4.0
150552,2321,4.0
117743,106920,3.5
11511,2470,3.5
86956,2571,3.5
158553,2763,3.0
162579,224,4.0
50762,63859,5.0
93214,3197,3.0
123008,1096,4.5
34667,4973,5.0
45476,1083,3.0
103498,799,3.0
87150,2375,4.0
70147,3300,3.0
166473,6333,3.5
169138,3969,3.5
172685,2716,4.0
181073,508,3.5
38742,2858,5.0
158018,2012,5.0
114245,2,4.0
8890,3755,3.5
62065,2265,4.0
78378,86880,2.5
195955,1902,4.5
153211,8950,3.5
81065,4155,3.5
8078,2918,4.0
15019,3481,4.0
184921,1090,3.5
159699,58025,4.5
90362,2329,3.5
135199,1356,4.0
199223,57669,4.5
131824,2065,4.0
185005,3273,3.0
143925,1396,5.0
83240,33493,4.0
172015,159717,3.5
99658,356,5.0
169026,87232,5.0
199188,2732,3.5
25788,52328,4.0
169955,1240,3.5
42896,2810,4.0
89661,4890,0.5
45777,1597,3.0
135077,122882,5.0
36955,61236,4.0
179080,2167,2.5
19927,8154,4.5
162056,6564,3.0
33317,3260,4.0
60919,151,5.0
195914,3752,4.0
36127,2021,5.0
160611,1291,4.5
31570,89492,3.5
88420,4963,3.0
111676,68791,4.0
85697,30749,4.0
74283,8711,5.0
14758,202934,3.5
74417,135549,1.0
102928,2820,4.0
196816,5445,2.0
195238,3635,2.0
72347,27802,3.0
26519,122918,3.5
174351,1466,3.0
100637,8376,5.0
192979,78499,4.5
197513,2953,4.0
157211,432,4.0
147948,71535,5.0
124220,2575,5.0
71366,1805,4.5
118925,32298,1.5
129476,1485,3.0
92347,1635,4.0
74862,780,2.0
38189,3481,3.0
182672,3755,2.0
89133,4886,4.5
69515,1020,4.0
68793,1645,3.5
194415,1101,4.0
34899,326,4.5
154959,56782,3.5
170149,41863,0.5
130368,2710,3.0
21238,3252,5.0
8521,509,4.0
186328,924,5.0
37344,2138,3.0
36938,104883,3.0
58509,2067,2.5
124332,32914,3.5
24935,2140,4.0
185412,1049,4.0
9590,3578,3.0
166050,2313,3.5
63728,1203,5.0
6621,72998,4.0
153308,5353,5.0
32396,114060,3.5
193686,552,3.0
109527,851,3.5
38962,1090,5.0
134269,1682,5.0
146857,3396,2.0
128474,1228,4.0
147300,57368,2.0
53771,6707,3.5
163743,77561,3.5
110316,81158,4.5
43396,4994,3.5
95912,7438,4.0
42125,3252,4.5
121956,2628,2.5
133641,3565,3.5
121676,1266,5.0
88912,1554,2.0
146104,2542,5.0
109244,2993,4.0
1334,178667,4.0
167858,1227,5.0
87397,2078,4.5
93854,2641,5.0
155851,95,3.0
88985,356,4.0
66879,296,3.5
109427,8529,4.0
20414,2355,2.0
31829,6287,3.5
189005,1200,4.5
191344,200354,4.0
151323,95,1.5
83707,41699,2.5
30302,69757,4.5
7808,6157,2.0
164315,4723,3.0
94512,54881,4.5
7013,115713,2.5
178870,68157,5.0
141145,91542,2.0
170260,92259,3.5
14411,1238,3.5
49306,5989,4.5
156489,1620,4.0
97609,290,3.0
189665,94070,3.5
81710,96829,4.0
23602,1888,2.0
23688,49272,3.0
154186,109374,4.0
185338,72998,3.5
115662,4027,4.0
64108,8641,3.5
113671,32,4.0
28689,4105,3.0
181613,72998,4.5
13183,295,2.0
63354,1080,5.0
132696,1487,3.5
71601,42725,5.0
196861,2915,3.5
120193,165,4.0
55946,3157,5.0
136428,114662,3.5
42978,2791,4.0
94434,2502,3.0
53153,647,3.0
197655,3114,2.0
97372,122926,4.5
179914,98491,3.5
1168,94478,2.0
119548,589,3.5
48657,81562,4.0
163636,60766,4.5
196796,292,4.0
95215,27790,4.0
118961,480,4.0
51948,1884,5.0
182164,32,4.5
113868,85,4.0
154312,60684,4.0
28613,4270,4.0
123621,144482,2.5
87150,74530,3.5
72966,440,5.0
85574,8528,3.0
117970,6539,4.0
171114,2062,5.0
142575,3826,2.0
110741,5060,4.0
103790,527,4.0
79374,96423,2.0
184185,163645,4.0
191426,54001,4.5
80714,73183,2.5
183800,1304,3.5
7997,1264,3.5
7526,496,5.0
78953,608,4.5
74475,1753,4.5
86987,8965,3.0
96174,6385,5.0
22270,4183,4.0
82044,53322,4.0
125654,134130,5.0
86441,108156,3.5
113994,74727,4.0
109279,41569,1.5
199726,42725,3.0
13234,2194,3.0
27999,7029,4.5
159757,93475,3.0
150526,68135,2.0
144057,104374,4.0
49883,6534,3.5
175260,2871,3.0
147711,40815,2.5
13492,1193,4.0
90484,122900,4.0
144253,6934,2.0
30767,64575,4.5
132526,454,4.0
4507,788,2.0
56574,1003,4.0
151127,308,5.0
73259,653,3.0
121763,67255,4.5
63132,2028,4.0
103918,608,5.0
1751,33493,3.5
36120,111759,4.0
116907,31221,2.0
55002,678,4.0
179915,91500,3.0
31069,2860,4.0
56771,3159,4.0
44156,912,2.5
80183,94478,1.5
173979,205841,3.0
102451,569,3.0
14510,949,5.0
125210,293,3.5
78073,254726,4.0
124673,2100,4.0
91190,236,4.0
96197,2028,4.0
165557,1729,3.0
200694,6331,4.5
176341,371,3.0
36558,79702,4.5
93455,8014,0.5
108605,1275,3.0
135756,10,3.0
144398,1387,4.0
44168,114662,4.0
116752,127567,4.0
185595,99114,4.0
25954,3248,2.0
19871,208,4.0
106077,117533,4.5
11950,1376,5.0
59310,6708,4.0
199423,5640,2.0
56791,97938,5.0
62260,8985,3.5
349,480,5.0
115958,100,3.0
174601,90578,3.0
118495,231291,3.5
187626,81257,2.5
58088,1260,4.5
26520,4619,3.5
16694,377,4.0
123863,5933,3.0
155822,253,2.0
19860,4029,3.0
146439,2300,5.0
191472,34520,3.5
17217,115569,4.0
84098,3535,5.0
82340,3034,2.5
156706,33166,4.0
103085,296,5.0
104247,2396,5.0
17748,1278,3.5
98827,2881,0.5
110910,1372,2.5
65938,106489,3.5
168280,122918,5.0
79117,160,3.0
120501,1586,3.5
56622,68157,5.0
54084,79702,4.5
195727,79132,5.0
75223,329,2.0
103759,60037,3.5
73735,120799,5.0
177669,8645,3.0
33117,2750,4.0
196344,762,3.0
173613,91529,4.0
41948,38061,4.0
4195,54001,3.0
131597,480,3.0
93420,2997,5.0
14587,223876,4.0
100499,2791,3.0
32258,356,4.0
198149,78209,3.0
193031,1079,3.5
57587,2693,3.0
93937,225625,4.0
70064,164179,4.0
139755,303,3.5
34982,44,4.0
151915,69569,4.0
59411,3317,4.0
42609,6013,1.0
161547,1407,4.0
149511,2407,3.0
84175,108932,3.5
79542,4255,3.0
105596,6365,4.5
90093,1213,4.0
114177,720,5.0
139786,3740,3.0
133683,120799,3.5
175113,420,3.0
622,45517,2.0
131954,352,3.0
154512,500,3.0
36898,7438,5.0
36024,2335,4.0
12679,780,2.0
74948,3969,4.5
65999,166528,4.0
119681,2502,4.0
51438,8529,5.0
63545,58559,4.5
36370,63113,3.5
112026,296,4.5
132908,91658,4.0
9204,96054,3.5
64744,93510,4.0
4996,1610,4.0
93608,32,3.0
20525,673,2.0
189032,3555,3.5
168432,329,3.0
103119,112852,4.0
100433,1617,4.5
123448,1597,4.0
130337,91529,3.5
73232,527,4.0
21933,1527,4.0
34515,8622,0.5
123465,26431,3.0
193981,166528,4.0
31822,1213,5.0
9521,2671,4.5
113545,163,4.0
76802,593,5.0
155895,2100,1.5
102154,2291,3.0
43147,177593,4.0
155903,59615,2.0
177731,32587,2.0
178083,4687,4.0
58036,48516,3.0
151506,353,4.5
157699,85342,3.0
7092,3355,4.0
170834,34,4.0
95116,50798,1.0
83240,6565,4.0
18220,1769,3.0
198496,4993,4.5
188053,1367,3.0
29121,2716,2.0
90913,31221,1.5
4087,5151,2.5
140643,2571,4.0
31612,30825,2.5
143363,51925,3.5
102366,1214,4.0
85437,3578,4.0
29809,3916,3.0
74460,1148,5.0
168374,1191,2.0
140849,1617,5.0
15923,356,4.5
17157,62374,3.5
17856,3917,4.0
15497,51662,3.5
187500,203,1.0
45651,364,0.5
180727,1099,4.0
42497,32587,3.0
48777,1333,5.0
170502,30816,4.0
132507,196997,2.5
175326,103341,4.0
58608,3868,4.0
8453,81932,3.5
127583,7458,2.5
22999,79132,3.5
107735,30793,2.5
137333,4673,3.0
120120,1744,1.0
148421,94959,4.0
178088,2081,2.0
18876,4720,3.5
48618,61323,3.0
117519,288,1.0
76628,237,4.0
174514,133802,4.5
7159,50066,1.5
111947,116797,4.5
51103,6863,4.0
110368,647,2.0
77589,1222,5.0
193092,318,4.5
187256,6977,3.5
136591,586,3.0
173694,3535,3.5
141777,587,5.0
77908,102445,5.0
30819,53996,0.5
31065,1285,5.0
170536,2125,5.0
68448,113378,4.5
42572,5507,2.5
37391,2231,4.0
107720,159817,4.0
56986,4659,3.0
12741,2263,3.0
125106,90866,2.5
16011,89492,5.0
155323,2058,2.0
182689,6379,2.0
153918,904,3.0
128864,188301,5.0
28715,49130,4.0
125292,920,2.5
74131,103341,4.0
114009,2594,4.0
115920,3977,0.5
180075,1617,4.5
182538,7234,5.0
142378,3481,5.0
194951,48780,5.0
75982,2053,2.5
101460,4478,3.0
196306,3937,3.0
165853,8861,5.0
104111,109895,3.5
163831,187541,4.0
94069,7143,2.5
38756,1665,3.0
138641,94864,3.0
96974,3526,4.0
157626,1295,4.0
188684,4886,4.0
37677,65435,4.0
81223,53435,3.5
81638,6857,4.0
103134,4321,4.0
15082,5064,3.5
124253,5418,3.5
1309,8665,3.5
31549,69406,3.5
85502,7361,2.5
136087,55247,3.0
54315,3727,3.0
180727,2059,3.0
45103,62511,5.0
181434,3020,3.0
92604,3255,4.0
169064,3821,1.0
114307,5952,5.0
163577,61323,4.0
33962,136794,1.5
137810,1247,2.0
70708,87430,1.5
142719,260,4.0
53192,145905,3.0
194507,65,3.0
85286,81932,4.5
13492,7701,1.5
174831,1479,3.0
161960,4191,5.0
198906,169984,4.0
189265,515,3.0
174606,50,3.0
186539,5569,4.0
24662,32,5.0
39695,318,3.0
108926,105037,3.0
28945,5989,5.0
54830,1389,2.0
41289,1347,4.0
128072,127098,4.5
187795,56941,4.0
65190,84152,3.0
73638,110,2.0
66887,3270,2.0
84629,65216,3.0
184508,90345,3.5
167711,2160,4.0
93698,68237,5.0
49634,2427,1.0
36178,30810,4.0
128655,2539,2.5
100485,2710,2.5
141143,1608,4.0
144071,53519,3.0
22951,539,3.5
50954,596,2.5
15598,7153,3.5
50582,377,4.0
162621,95058,2.0
176274,300,4.0
149183,507,4.0
107907,2459,4.0
134421,2144,4.0
122933,1625,4.0
128762,118696,5.0
66317,288,3.5
195206,349,3.5
66199,2959,5.0
99513,3295,4.0
38833,4979,4.0
45661,589,1.0
112178,5064,4.0
69731,7361,3.5
14912,71033,4.5
138570,919,4.0
49193,4477,1.0
98569,33493,2.5
165024,356,3.0
106820,6116,2.0
30786,175,3.5
190498,117,3.0
71720,205156,3.0
178322,74,5.0
31989,1210,3.0
28833,27317,3.5
123086,8636,4.5
185306,3813,3.0
134903,2616,4.5
16984,1265,5.0
69986,1918,1.0
77379,63082,4.0
10110,157296,4.0
16685,3785,3.0
65671,27317,3.5
95197,1220,3.0
164724,1584,3.0
167771,26554,4.0
38669,185029,4.0
71076,1214,4.0
107311,111,4.0
128551,2064,3.0
167476,369,4.0
112159,6765,3.0
190533,110,3.5
156703,2243,4.0
118235,2683,4.0
113074,94777,3.0
89427,1060,4.0
26533,2501,4.0
103982,34,4.0
102877,122922,0.5
193484,122914,3.5
102653,6955,0.5
55653,3730,4.0
109525,1603,4.0
120569,1580,3.5
196006,2929,4.0
70048,1476,4.0
110242,4034,4.0
165114,293,5.0
4947,122916,4.5
63077,6365,3.0
157856,60684,4.0
50644,1387,3.0
119095,2018,3.0
192725,111759,3.5
3835,4886,3.5
101495,33679,1.0
124635,39,3.0
56384,113741,5.0
148699,133195,0.5
33162,218537,5.0
72117,207,3.0
21364,5378,3.5
7447,88125,5.0
3610,6874,3.5
165807,494,3.0
95567,2051,2.5
8035,3194,4.0
113598,68157,3.5
36683,91707,3.5
6986,3793,4.0
65802,1246,4.0
86693,208,3.0
152931,500,4.0
94545,1307,3.0
125207,188623,2.5
153332,111360,3.0
36928,5944,1.0
13511,74458,4.0
116144,653,5.0
142562,541,5.0
